"identif" "d17_1" "d17_2" "d17_3" "d17_4" "d17_5" "dip89" "dip90" "dip91" "eta92" "isgru" "anno" "aco" "aim" "sales" "util" "utiln" "of" "imim" "imte" "ind92" "nonotten" "avrebacc" "dip92" "dip93" "dip94" "eta95" "ind95" "dip95" "dip96" "dip97" "eta98" "desi" "chie" "paga" "eta98n" "ind98" "dip98" "dip99" "dip00" "eta01" "eta01n" "ind01" "razd" "raz01d" "duacq" "dusco" "dupav1" "dupav2" "dupav3" "dupav4" "roa" "ofut" "quoimm" "lsales" "pofut" "duofut" "pquoimm" "dimm" "desi01" "persist" "perdesi"
1807360994 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1146 20 1374 24 7 17 0 16 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 17 17 18 6 6 1 0 0 0 0 0 0 0 1 0.0205831903945112 0.708333333333333 0.0137221269296741 7.22548147278229 0.632456223065049 1 0.100114425048501 1 0 0 0
1808800600 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 261.32719093928 124.466112680566 1002.95929803178 36.151982936264 2.58228449544735 33.5696984408166 21.1747328626689 103.291379817897 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 16 23 30 4 4 1 1 1 0 0 1 0 0 0 0.0937081659973224 0.928571428571431 0.267737617135207 6.910710206911 0.682926829268293 1 0.0995614662892028 0 1 0 0
1808800600 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 378.046450133504 297.479173875544 1036.5289964726 53.1950606062172 23.7570173581164 29.4380432481007 30.9874139453692 266.491759930175 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 16 23 30 4 4 1 1 1 0 0 1 0 0 0 0.0787461773700307 0.553398058252426 0.394495412844037 6.94363290685607 0.598704696626315 0 0.100247520197656 0 1 0 0
1808800600 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 514 508 1232 20 -29 49 19 489 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 16 23 30 4 4 1 1 1 0 0 1 0 0 0 0.0195694716242661 2.45 0.478473581213307 7.11639414409346 0.632456223065049 1 0.100114425048501 0 1 0 0
1809500936 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 802.229998915441 811.086150691794 2211.09267405889 -57.3355632220713 -84.1553982657377 26.8198350436664 63.3758112246742 747.71033946712 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 15 15 15 10 10 1 0 0 0 0 1 0 0 0 -0.0355389507729342 -0.467769627373995 0.463461758347334 7.70124209497627 0.682926829268293 0 0.0995614662892028 0 1 0 0
1809500936 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1201.01075263264 696.330765337479 2491.92725601285 -217.889628512552 -228.340837796382 10.4512092838292 106.415440511912 589.915324825567 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 15 15 15 10 10 1 0 0 0 0 1 0 0 0 -0.114839435309286 -0.0479656115583635 0.310916785005944 7.8208116884752 0.598704696626315 0 0.100247520197656 0 1 0 0
1809500936 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1013 860 2224 -34 -63 29 112 748 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 15 15 15 10 10 1 0 0 0 0 1 0 0 0 -0.0181526962092899 -0.852941176470588 0.399359316604378 7.70706265537047 0.632456223065049 0 0.100114425048501 0 1 0 0
1810340660 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 785 389 897 58 -11 69 325 62 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 25 17 18 18 1 0 0 0 0 0 1 0 0 0.0494037478705281 1.18965517241379 0.0528109028960818 6.7990558620588 0.682926829268293 1 0.0995614662892028 1 0 0 0
1810340660 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 868 476 924 72 11 61 291 91 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 25 17 18 18 1 0 0 0 0 0 1 0 0 0.0535714285714286 0.847222222222222 0.0677083333333333 6.82871207164168 0.598704696626315 1 0.100247520197656 1 0 0 0
1810340660 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 745.129784585827 385.180255852748 650.148755597102 -153.880792451466 -204.538015359428 50.6572229079622 266.313223362444 81.4209319981201 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 23 25 17 18 18 1 0 0 0 0 0 1 0 0 -0.136140339328277 -0.329197829702752 0.0720341579612331 6.4772011914712 0.632456223065049 0 0.100114425048501 1 0 0 0
1810850270 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1360 516 2091 52 -33 85 227 289 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 18 17 17 46 16 1 0 0 0 0 1 0 0 0 0.0277185501066098 1.63461538461538 0.154051172707889 7.64539769942863 0.682926829268293 1 0.0995614662892028 0 0 0 0
1810850270 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2525 492 3447 -53 -132 79 214 277 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 18 17 17 46 16 1 0 0 0 0 1 0 0 0 -0.0175671196552867 -1.49056603773585 0.0918130593304607 8.14525956651686 0.598704696626315 0 0.100247520197656 1 0 0 0
1810850270 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1637.16837011367 1924.31840600743 2067.37696705521 126.015483377834 82.6331038543176 43.3823795235169 218.977725213942 1704.8242238944 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 18 17 17 46 16 1 0 0 0 0 1 0 0 0 0.03538283062645 0.344262295081968 0.478683294663573 7.6340359170523 0.632456223065049 0 0.100114425048501 0 0 0 0
1810870253 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 8883.57512123826 3489.69926714766 15610.4262318788 469.975778171433 239.636001177523 230.339776993911 320.203277435482 3079.11603237152 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 124 135 141 15 4 1 0 0 0 0 0 0 1 0 0.0379831371566909 0.490109890109889 0.248852157943067 9.6556943181898 0.682926829268293 0 0.0995614662892028 0 0 0 0
1810870253 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 8544.77939543555 4977.61159342447 16461.0307446792 579.464640778405 409.033864078874 170.430776699531 232.922061489358 4681.16533334711 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 124 135 141 15 4 1 0 0 0 0 0 0 1 0 0.0428522323645114 0.294117647058823 0.346178818317229 9.70875109345386 0.598704696626315 0 0.100247520197656 0 0 0 0
1810870253 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 9088 7132 17739 770 573 197 475 6454 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 124 135 141 15 4 1 0 0 0 0 0 0 1 0 0.0474722564734895 0.255844155844156 0.39790382244143 9.78352088448894 0.632456223065049 0 0.100114425048501 0 0 0 0
1812560497 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2184 532 5122 -76 -189 113 57 213 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11 11 14 19 19 1 NA NA 0 0 1 0 0 0 -0.0279823269513991 -1.48684210526316 0.0784241531664212 8.54130026675947 0.682926829268293 0 0.0995614662892028 1 NA 0 0
1812560497 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2114 616 3547 -315 -398 83 47 237 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11 11 14 19 19 1 NA NA 0 0 1 0 0 0 -0.115384615384615 -0.263492063492063 0.0868131868131868 8.17385745477362 0.598704696626315 0 0.100247520197656 1 NA 0 0
1812560497 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4134 661 3349 111 -37 148 63 203 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 11 11 14 19 19 1 NA NA 0 0 1 0 0 0 0.0231491136600626 1.33333333333333 0.0423357664233577 8.1164170727942 0.632456223065049 1 0.100114425048501 1 NA 0 0
1814460803 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1186.34374441581 1838.81874738544 747.558785706539 119.352692548043 27.292313055514 92.0603794925294 9.06399882247827 1829.74958399397 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 25 25 28 10 NA 1 1 1 0 0 1 0 0 0 0.0394533162669812 0.771330562613593 0.604843405586619 6.61681294525831 0.682926829268293 1 0.0995614662892028 0 1 0 0
1814460803 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1478 1965 1408 120 7 113 72 1879 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 25 25 28 10 NA 1 1 1 0 0 1 0 0 0 0.0348533255881499 0.941666666666667 0.545744989834447 7.24992553671799 0.598704696626315 1 0.100247520197656 0 1 0 0
1814460803 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1537 2244 2283 205 70 135 70 2153 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 NA NA 25 25 28 10 NA 1 1 1 0 0 1 0 0 0 0.054218460724676 0.658536585365854 0.569426077757207 7.7332456465298 0.632456223065049 1 0.100114425048501 0 1 0 0
1815080162 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1026 186 1930 779 762 17 8 41 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 28 28 1 0 0 0 0 0 1 0 0 0.642739273927393 0.0218228498074454 0.0338283828382838 7.56527528189893 0.682926829268293 0 0.0995614662892028 1 0 0 0
1815080162 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 677 347 797 96 89 7 6 32 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 28 28 1 0 0 0 0 0 1 0 0 0.09375 0.0729166666666667 0.03125 6.68085467879022 0.598704696626315 0 0.100247520197656 1 0 0 0
1815080162 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 587.595055958105 212.663624391226 476.136743326086 -61.43782685266 -62.9208400687921 1.48301321613205 3.90441415711652 25.3889524704716 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 14 28 28 1 0 0 0 0 0 1 0 0 -0.0767724591576326 -0.0241384386802711 0.0317259319941256 6.16570508887074 0.632456223065049 0 0.100114425048501 1 0 0 0
1816110166 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 781 370 1146 57 40 17 261 56 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 31 27 1 0 0 0 0 0 1 0 0 0.0495221546481321 0.298245614035088 0.0486533449174631 7.04403289727469 0.682926829268293 0 0.0995614662892028 1 0 0 0
1816110166 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 567 336 1033 29 6 23 225 58 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 31 27 1 0 0 0 0 0 1 0 0 0.0321151716500554 0.793103448275862 0.0642303433001107 6.94022246911964 0.598704696626315 1 0.100247520197656 1 0 0 0
1816110166 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 567.036043526987 352.061672700605 996.522570199404 50.608956395544 14.948830483352 35.660125912192 144.18272709901 58.1442391815191 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 31 27 1 0 0 0 0 0 1 0 0 0.0550637386014481 0.704620850773595 0.0632623040563851 6.90427178886891 0.632456223065049 1 0.100114425048501 1 0 0 0
1816730161 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1987.77942745588 222.347961802848 4030.77625124595 211.10097093897 180.864193010272 30.236777928698 17.6632824967592 190.208051563057 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 26 28 27 NA 1 0 0 0 0 1 0 0 0 0.0955152956182191 0.1432337226788 0.0860620308528243 8.3017142545674 0.682926829268293 0 0.0995614662892028 1 0 0 0
1816730161 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2567.95930267989 299.040400873845 4090.84063844402 208.721660718805 178.399548100213 30.3221126185914 35.0274414208762 249.219115619206 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 26 28 27 NA 1 0 0 0 0 1 0 0 0 0.0728014238927501 0.145275351461687 0.0869268020189506 8.3165057629893 0.598704696626315 0 0.100247520197656 1 0 0 0
1816730161 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2324 279 4822 268 236 32 42 223 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 26 28 27 NA 1 0 0 0 0 1 0 0 0 0.102958125240108 0.119402985074627 0.085670380330388 8.48094405874112 0.632456223065049 0 0.100114425048501 1 0 0 0
1816790744 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 22 11 14 3 6 1 0 0 0 0 1 0 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 1 0 0
1816990352 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2827.60152251494 626.978675494637 4780.32505797229 218.977725213942 46.9975778171435 171.980147396799 20.14181906449 529.884778465813 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 111 111 111 8 8 1 0 0 0 0 1 0 0 0 0.0633876513679175 0.785377358490565 0.15338615637614 8.47226382693324 0.682926829268293 1 0.0995614662892028 0 1 0 0
1816990352 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2625.66687497095 487.535312740475 3722.10487173793 134.795250662356 10.8455948808793 123.949655781477 22.7241035599374 452.41624360239 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 111 111 111 8 8 1 0 0 0 0 1 0 0 0 0.0432979429329794 0.919540229885057 0.145321831453218 8.22204461298417 0.598704696626315 1 0.100247520197656 0 1 0 0
1816990352 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2812 831 4137 154 45 109 13 795 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 111 111 111 8 8 1 0 0 0 0 1 0 0 0 0.0422728520450178 0.707792207792208 0.218226736206423 8.32772616646141 0.632456223065049 1 0.100114425048501 0 1 0 0
1817070211 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2374 72 3931 160 61 99 15 55 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 22 22 22 4 3 1 0 0 1 0 1 0 0 0 0.0654129190515127 0.61875 0.0224856909239575 8.27664912542186 0.682926829268293 0 0.0995614662892028 1 1 0 0
1817070211 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2481 121 2792 -181 -274 93 11 109 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 22 22 22 4 3 1 0 0 1 0 1 0 0 0 -0.0695618754803997 -0.513812154696133 0.041890853189854 7.93451346388226 0.598704696626315 0 0.100247520197656 1 1 0 0
1817070211 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 2171 115 3444 217 110 107 6 105 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 22 22 22 4 3 1 0 0 1 0 1 0 0 0 0.094925634295713 0.493087557603687 0.0459317585301837 8.14438886554762 0.632456223065049 0 0.100114425048501 1 1 0 0
1817760358 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 2504.29950368492 1001.40992733451 4639.84878141995 179.727000883142 97.6103539279136 82.1166469552283 268.041130627443 526.269580172187 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 48 48 48 8 8 1 0 0 0 0 0 0 1 0 0.0512669416617562 0.456896551724136 0.150117855038303 8.44243705447801 0.682926829268293 0 0.0995614662892028 0 0 0 0
1817760358 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 2918.49793675469 1156.86345396045 5492.51912181669 176.628259488604 129.630681671461 46.9975778171433 237.053716682074 684.30539129357 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 48 48 48 8 8 1 0 0 0 0 0 0 1 0 0.0433405145102015 0.266081871345029 0.167912812064377 8.61114228569407 0.598704696626315 0 0.100247520197656 0 0 0 0
1817760358 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3577 2658 5139 65 11 54 160 2230 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 48 48 48 8 8 1 0 0 0 0 0 0 1 0 0.0104250200481155 0.830769230769231 0.357658380112269 8.54461378699223 0.632456223065049 1 0.100114425048501 0 0 0 0
1818270745 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 NA NA 859 726 569 5 11 1 1 1 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 1 0 0
1818800376 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 16 16 17 13 12 1 0 0 0 0 0 1 0 0 NA NA NA NA 0.632456223065049 NA 0.100114425048501 NA 1 0 0
1818820176 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 765 150 1839 17 0 17 12 127 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 14 14 1 0 0 0 0 1 0 0 0 0.0185792349726776 1 0.13879781420765 7.51697722460432 0.682926829268293 1 0.0995614662892028 0 0 0 0
1818820176 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 620 114 1499 53 46 7 7 93 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 14 14 1 0 0 0 0 1 0 0 0 0.0722070844686648 0.132075471698113 0.126702997275204 7.3125534981026 0.598704696626315 0 0.100247520197656 0 0 0 0
1818820176 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 570 99 1307 10 6 4 5 81 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 11 11 14 14 1 0 0 0 0 1 0 0 0 0.0149476831091181 0.4 0.121076233183857 7.17548971362422 0.632456223065049 0 0.100114425048501 0 0 0 0
1821250130 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 698 111 1620 46 35 11 3 107 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 18 12 12 1 0 0 0 0 1 0 0 0 0.0568603213844252 0.239130434782609 0.132262051915946 7.39018142822643 0.682926829268293 0 0.0995614662892028 0 0 0 0
1821250130 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1310 110 2321 140 135 5 7 102 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 18 12 12 1 0 0 0 0 1 0 0 0 0.0985915492957746 0.0357142857142857 0.071830985915493 7.74975340627444 0.598704696626315 0 0.100247520197656 1 0 0 0
1821250130 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 801 87 2498 130 124 6 4 83 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 15 17 18 12 12 1 0 0 0 0 1 0 0 0 0.146396396396396 0.0461538461538462 0.0934684684684685 7.82324569068552 0.632456223065049 0 0.100114425048501 1 0 0 0
1821930658 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 299470 930193 864285 130958 92155 38803 4561 925050 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1581 1773 1422 10 10 1 0 0 0 0 1 0 0 0 0.10649909772027 0.296301104170803 0.752279283023072 13.6696578545051 0.682926829268293 0 0.0995614662892028 0 0 0 0
1821930658 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 526861 854078 960737 96959 66683 30276 578 852888 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1581 1773 1422 10 10 1 0 0 0 0 1 0 0 0 0.0702123699888264 0.312255695706433 0.617614536196023 13.77545597724 0.598704696626315 0 0.100247520197656 0 0 0 0
1821930658 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 544510 780247 1187488 120566 90578 29988 119 779633 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 1581 1773 1422 10 10 1 0 0 0 0 1 0 0 0 0.0910098984191063 0.248726838412156 0.588510194699858 13.9873507095767 0.632456223065049 0 0.100114425048501 0 0 0 0
1821990495 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3202.54923125391 585.662123567478 4722.99834217335 301.094372169171 290.765234187381 10.3291379817897 22.7241035599374 435.373165932437 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 25 25 20 20 1 0 0 0 0 0 1 0 0 0.0794819359236537 0.0343053173241852 0.114928425357873 8.4601991188847 0.682926829268293 0 0.0995614662892028 0 0 0 0
1821990495 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3147.28834305133 585.145666668388 4255.60484849737 246.866397764775 224.142294204837 22.7241035599374 17.0430776699531 381.661648427131 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 25 25 20 20 1 0 0 0 0 0 1 0 0 0.0661408606614086 0.0920502092050209 0.102255431022554 8.35599218096325 0.598704696626315 0 0.100247520197656 0 0 0 0
1821990495 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 3575 717 4637 460 426 34 48 338 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 26 25 25 20 20 1 0 0 0 0 0 1 0 0 0.1071761416589 0.0739130434782609 0.0787511649580615 8.44182288439146 0.632456223065049 0 0.100114425048501 1 0 0 0
1822770037 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 3400 99 6049 301 174 127 36 63 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 14 14 6 6 1 0 0 0 0 1 0 0 0 0.086024578450986 0.421926910299003 0.0180051443269506 8.70764824810691 0.682926829268293 0 0.0995614662892028 1 0 0 0
1822770037 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 3909 102 7018 390 297 93 31 71 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 14 14 6 6 1 0 0 0 0 1 0 0 0 0.0972326103216156 0.238461538461538 0.0177013213662428 8.85623355614316 0.598704696626315 0 0.100247520197656 1 0 0 0
1822770037 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 4728.0415505069 81.9817045143498 9047.87108151239 554.61736947843 168.463567580968 386.153801897463 28.9638278752447 53.0178766391051 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 11 14 14 6 6 1 0 0 0 0 1 0 0 0 0.115304508954184 0.696252629557215 0.0110223742855627 9.1102847694089 0.632456223065049 1 0.100114425048501 1 0 0 0
1823670616 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 2467.11460695048 2108.17706208328 1588.62142159926 172.496604295888 -9.81268108270032 182.309285378589 11.8785086790582 2042.58703589892 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 20 7 9 1 0 0 0 0 0 1 0 0 0.0377017722090529 1.05688622754491 0.446438649960492 7.37062188868527 0.682926829268293 1 0.0995614662892028 0 0 0 0
1823670616 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 2462.46649485867 2285.83823537007 2468.14752074866 157.002897323204 9.29622418361083 147.706673139593 8.77976728452127 1956.85519065006 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 20 7 9 1 0 0 0 0 0 1 0 0 0.0330650424189689 0.94078947368421 0.412116597781162 7.81122315663789 0.598704696626315 1 0.100247520197656 0 0 0 0
1823670616 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 2584.35488439112 2092.94728317848 2552.03041621261 192.691958249624 24.7309300872296 167.961028162395 3.9920579258058 1762.67145697656 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 16 16 20 7 9 1 0 0 0 0 0 1 0 0 0.041197243912456 0.871655619093394 0.376856442843946 7.84464456297227 0.632456223065049 1 0.100114425048501 0 0 0 0
1824860133 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1462 1786 2157 34 8 26 5 1756 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 25 25 12 12 1 0 0 0 0 1 0 0 0 0.0104679802955665 0.764705882352941 0.54064039408867 7.67647364638916 0.682926829268293 1 0.0995614662892028 0 0 0 0
1824860133 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 1597 1744 2237 101 75 26 3 1706 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 25 25 12 12 1 0 0 0 0 1 0 0 0 0.0302304699191859 0.257425742574257 0.510625561209219 7.71289096149013 0.598704696626315 0 0.100247520197656 0 0 0 0
1824860133 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 1845 1692 2023 102 64 38 3 1672 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 25 25 25 12 12 1 0 0 0 0 1 0 0 0 0.0288379983036472 0.372549019607843 0.472716991800961 7.61233683716775 0.632456223065049 0 0.100114425048501 0 0 0 0
1825020372 NA NA NA NA NA NA NA NA NA 1 "1998-01-01" 54648 95528 81848 6882 -343 7225 119 94740 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 109 879 902 13 13 1 0 0 1 0 1 0 0 0 0.0458262305561475 1.04984016274339 0.630859791178351 11.3126191475588 0.682926829268293 1 0.0995614662892028 0 1 0 0
1825020372 NA NA NA NA NA NA NA NA NA 1 "1999-01-01" 236205 255925 237531 5102 -2739 7841 11203 239426 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 109 879 902 13 13 1 0 0 1 0 1 0 0 0 0.0103671794038161 1.53684829478636 0.486509662081157 12.3780534202548 0.598704696626315 1 0.100247520197656 0 1 0 0
1825020372 NA NA NA NA NA NA NA NA NA 1 "2000-01-01" 168131 270463 585274 -6204 -22830 16626 14441 242519 NA NA NA NA NA NA NA NA NA NA NA NA 1 2 2 NA NA 109 879 902 13 13 1 0 0 1 0 1 0 0 0 -0.014145200344738 -2.67988394584139 0.552946460735897 13.2798353926285 0.632456223065049 0 0.100114425048501 0 1 0 0
1828940493 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 1028 440 1850 116 83 33 54 383 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 19 19 19 20 20 1 0 0 0 0 1 0 0 0 0.0790190735694823 0.28448275862069 0.260899182561308 7.52294091807237 0.682926829268293 0 0.0995614662892028 0 0 0 0
1828940493 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 900 393 1710 147 128 19 40 347 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 19 19 19 20 20 1 0 0 0 0 1 0 0 0 0.11368909512761 0.129251700680272 0.268368136117556 7.44424864949671 0.598704696626315 0 0.100247520197656 0 0 0 0
1828940493 NA NA NA NA NA NA NA NA NA 0 "2000-01-01" 809 297 1556 2 -20 22 28 266 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 2 NA NA 19 19 19 20 20 1 0 0 0 0 1 0 0 0 0.00180831826401447 11 0.240506329113924 7.34987370473834 0.632456223065049 1 0.100114425048501 0 0 0 0
1829310415 NA NA NA NA NA NA NA NA NA 0 "1998-01-01" 843 104 1333 317 302 15 0 86 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 15 14 14 1 0 0 0 0 0 0 1 0 0.334741288278775 0.0473186119873817 0.0908130939809926 7.19518732017871 0.682926829268293 0 0.0995614662892028 1 0 0 0
1829310415 NA NA NA NA NA NA NA NA NA 0 "1999-01-01" 705 224 1462 265 229 36 27 179 NA NA NA NA NA NA NA NA NA NA NA NA 0 2 NA NA NA 14 14 15 14 14 1 0 0 0 0 0 0 1 0 0.285252960172228 0.135849056603774 0.192680301399354 7.28756064030972 0.598704696626315 0 0.100247520197656 0 0 0 0
