"identif" "eta98c" "eta01c" "persist" "perdesi"
"2885" 671910429 18 21 0 0
"2886" 672140333 12 15 0 0
"2887" 672420180 NA NA 0 0
"2888" 673810173 NA NA 0 0
"2889" 673940309 NA NA 0 0
"2890" 674710364 NA NA 0 0
"2891" 674720257 NA NA 0 0
"2892" 674750162 32 35 0 0
"2893" 674770160 NA NA 0 0
"2894" 674920906 NA NA 0 0
"2895" 675010259 NA NA 0 0
"2896" 675400163 NA NA 0 0
"2897" 675420534 12 15 0 0
"2898" 675700711 NA NA 0 0
"2899" 676160147 NA NA 0 0
"2900" 676520199 NA NA 0 0
"2901" 677670680 NA NA 0 0
"2902" 677950512 NA NA 0 0
"2903" 678250159 46 49 0 1
"2904" 678460164 NA NA 0 0
"2905" 678540163 38 41 0 0
"2906" 678770529 NA NA 0 0
"2907" 678950139 21 24 0 0
"2908" 680180511 NA NA 0 0
"2909" 680390516 NA NA 0 0
"2910" 680620159 NA NA 0 0
"2911" 681050333 NA NA 0 0
"2914" 682480166 NA NA 0 0
"2915" 682590212 NA NA 0 0
"2916" 682660361 17 20 0 0
"2918" 682990636 NA NA 0 0
"2919" 683470166 NA NA 0 0
"2920" 683500681 11 14 0 0
"2922" 685730534 12 15 0 0
"2923" 686050163 NA NA 0 0
"2924" 686100166 38 41 0 0
"2925" 686240160 NA NA 0 0
"2926" 686440661 NA NA 0 0
"2927" 686470255 19 22 0 0
"2929" 686620163 NA NA 0 0
"2930" 686690133 NA NA 0 0
"2931" 686830176 NA NA 0 0
"2933" 687590199 NA NA 0 0
"2934" 687840208 NA NA 0 0
"2935" 687940139 NA NA 0 0
"2936" 688330530 11 14 0 0
"2937" 688840686 10 13 0 0
"2939" 689430164 NA NA 0 0
"2940" 689600162 NA NA 0 0
"2941" 689640168 NA NA 0 0
"2942" 689810282 NA NA 0 0
"2943" 689840139 NA NA 0 0
"2944" 689920164 NA NA 0 0
"2945" 690010161 52 55 0 0
"2946" 690680161 NA NA 0 0
"2947" 690780159 37 40 0 0
"2948" 691170378 NA NA 0 0
"2950" 691370250 NA NA 0 0
"2951" 691800438 18 21 0 0
"2952" 692270276 18 21 0 0
"2954" 692910160 NA NA 0 0
"2955" 693740153 NA NA 0 0
"2956" 694110173 NA NA 0 0
"2958" 694230245 NA NA 0 0
"2959" 694470163 41 44 0 0
"2960" 694490161 NA NA 0 0
"2962" 694920290 NA NA 0 0
"2963" 694930166 NA NA 0 0
"2964" 695440173 21 24 0 0
"2965" 695490566 2 5 0 0
"2966" 695750167 NA NA 0 0
"2967" 695870163 NA NA 0 0
"2968" 696010429 NA NA 0 0
"2969" 696080168 36 39 0 0
"2970" 696230399 18 21 0 0
"2971" 696290684 10 13 0 0
"2973" 696920363 16 19 0 0
"2974" 697040161 NA NA 0 0
"2975" 697100163 NA NA 0 0
"2976" 697160175 NA NA 0 0
"2977" 697230168 NA NA 0 0
"2978" 697300159 54 57 0 0
"2979" 697560168 50 53 0 0
"2980" 697950161 NA NA 0 0
"2981" 698190403 NA NA 0 0
"2982" 698340709 12 15 0 1
"2983" 699060167 NA NA 0 0
"2984" 699240132 NA NA 0 0
"2985" 699980133 NA NA 0 0
"2986" 699980289 NA NA 0 0
"2988" 700520167 NA 29 0 0
"2990" 701870686 NA NA 0 0
"2991" 702170159 73 76 0 0
"2992" 702860272 18 21 0 0
"2994" 702970162 NA NA 0 0
"2995" 703380403 18 21 0 0
"2997" 704610337 NA NA 0 0
"2998" 704640185 22 25 0 0
"2999" 704960161 NA NA 0 0
"3000" 705430256 NA NA 0 0
"3001" 705770354 18 21 0 0
"3002" 706010395 17 20 0 0
"3003" 706480679 10 13 0 0
"3004" 706620177 NA NA 0 0
"3005" 706700532 10 13 0 0
"3006" 707180684 NA NA 0 0
"3007" 707440359 16 19 0 0
"3009" 707740685 10 13 0 0
"3010" 708120135 20 23 0 0
"3011" 708190161 NA NA 0 0
"3012" 708330171 NA NA 0 0
"3014" 708500245 NA NA 0 0
"3015" 708870374 NA NA 0 0
"3016" 709260161 NA NA 0 0
"3017" 710150409 NA NA 0 0
"3018" 710280529 10 13 0 0
"3019" 710370173 NA NA 0 0
"3020" 711020379 NA NA 0 0
"3021" 711190133 NA NA 0 0
"3022" 711420167 NA NA 0 0
"3023" 711900374 NA NA 0 0
"3024" 712080507 15 18 0 0
"3025" 712120295 21 24 0 0
"3026" 712180174 NA NA 0 0
"3027" 713000686 10 13 0 0
"3028" 713140159 NA NA 0 0
"3029" 713860129 NA NA 0 0
"3030" 714510261 10 13 0 0
"3031" 714660455 NA NA 0 0
"3032" 715110244 NA NA 0 0
"3034" 715370418 21 24 0 0
"3035" 715590179 22 25 0 0
"3036" 716880579 NA NA 0 0
"3037" 717100159 NA NA 0 0
"3038" 717180161 NA NA 0 0
"3039" 717350160 NA NA 0 0
"3040" 717360159 NA NA 0 0
"3041" 717410162 NA NA 0 0
"3042" 717780250 NA NA 0 0
"3043" 717850159 47 50 0 0
"3044" 717950571 NA NA 0 0
"3045" 719350059 NA NA 0 0
"3046" 719440167 43 46 0 0
"3047" 719460165 NA NA 0 0
"3048" 719580160 NA NA 0 0
"3049" 719720360 15 18 0 0
"3050" 719730161 NA NA 0 0
"3051" 719800129 NA NA 0 0
"3052" 720050161 42 45 0 0
"3053" 720410249 NA NA 0 0
"3054" 721070168 59 62 0 0
"3055" 721290683 9 12 0 0
"3056" 721850255 NA NA 0 0
"3057" 722190354 NA NA 0 0
"3058" 722350163 53 56 0 0
"3059" 722940161 NA NA 0 0
"3060" 723090164 NA NA 0 0
"3062" 723430162 43 46 0 0
"3063" 724040168 36 39 0 0
"3064" 724260501 15 18 0 0
"3065" 724270161 47 50 0 0
"3066" 724380250 NA NA 0 0
"3067" 724710240 21 24 0 0
"3068" 724890141 NA NA 0 0
"3069" 725200373 NA NA 0 0
"3070" 725300124 17 20 0 0
"3071" 725710587 11 14 0 0
"3072" 725720164 NA NA 0 0
"3073" 726060164 NA NA 0 0
"3074" 726190159 NA NA 0 0
"3075" 726300329 NA NA 0 0
"3076" 727610371 NA NA 0 0
"3077" 727650906 NA NA 0 0
"3078" 727710163 NA NA 0 0
"3079" 727770167 NA NA 0 0
"3080" 727850167 NA NA 0 0
"3081" 728510166 50 53 0 0
"3082" 729450248 NA NA 0 0
"3083" 730230358 18 21 0 0
"3084" 730470375 NA NA 0 0
"3085" 730780120 NA NA 0 0
"3086" 731580560 1 4 0 0
"3087" 731980133 NA NA 0 0
"3088" 731990165 NA NA 0 0
"3089" 732670121 NA NA 0 0
"3090" 733900147 20 23 0 0
"3092" 734320162 NA NA 0 0
"3093" 734400452 17 20 0 0
"3094" 734950166 34 37 0 0
"3096" 735380140 20 23 0 0
"3097" 735390164 NA NA 0 0
"3098" 735530140 20 23 0 0
"3100" 736020166 NA NA 0 0
"3101" 736070187 NA NA 0 0
"3102" 736650160 39 42 0 0
"3104" 736920266 NA NA 0 0
"3105" 736980401 16 19 0 0
"3106" 737420167 NA NA 0 0
"3107" 738120269 18 21 0 0
"3108" 738210278 NA NA 0 0
"3109" 738790337 9 12 0 0
"3111" 739120161 NA NA 0 0
"3112" 740180162 NA NA 0 0
"3114" 741580162 33 36 0 0
"3115" 741640024 44 47 0 0
"3116" 742200166 NA NA 0 0
"3117" 742610529 9 12 0 0
"3118" 743280457 NA NA 0 0
"3119" 743370166 NA NA 0 0
"3120" 743650161 46 49 0 0
"3121" 744240160 NA NA 0 0
"3122" 744330159 NA NA 0 0
"3123" 744400376 NA NA 0 0
"3125" 744550162 NA NA 0 0
"3126" 745160680 8 11 0 0
"3127" 745280645 NA NA 0 0
"3128" 745820168 NA NA 0 0
"3129" 746150350 17 20 0 0
"3130" 746210187 22 25 0 0
"3131" 746490159 NA NA 0 0
"3132" 746770164 NA NA 0 0
"3133" 747110287 NA NA 0 0
"3134" 747170166 NA NA 0 0
"3136" 747860353 18 21 0 0
"3138" 748260164 34 37 0 0
"3139" 748480168 NA NA 0 0
"3140" 748510204 NA NA 0 0
"3141" 748650281 20 23 0 1
"3142" 748790450 17 20 0 0
"3143" 748930162 NA NA 0 0
"3144" 748940451 16 19 0 0
"3145" 748940839 NA NA 0 0
"3146" 749090355 NA NA 0 0
"3147" 749380581 9 12 0 0
"3148" 749400207 15 18 0 0
"3149" 750020167 NA NA 0 0
"3150" 750320161 NA NA 0 0
"3151" 750480369 NA NA 0 0
"3152" 750570161 NA NA 0 0
"3153" 751160160 39 42 0 0
"3154" 751370809 15 18 0 0
"3155" 751390684 8 11 0 0
"3156" 751610172 20 23 0 0
"3158" 751780660 19 22 0 0
"3159" 752640681 NA NA 0 0
"3160" 753640268 7 10 0 0
"3161" 753650168 NA NA 0 0
"3162" 753800159 NA NA 0 0
"3163" 754290162 NA NA 0 0
"3164" 754640168 NA NA 0 0
"3165" 755040160 NA NA 0 0
"3166" 755060168 NA NA 0 0
"3167" 755980381 NA NA 0 0
"3168" 756360161 NA NA 0 0
"3169" 756480498 NA NA 0 0
"3170" 756630051 18 21 0 0
"3171" 757370159 NA NA 0 0
"3172" 758040051 18 21 0 0
"3173" 758080163 NA NA 0 0
"3174" 758760739 12 15 0 0
"3175" 758850490 NA NA 0 0
"3178" 759470686 8 11 0 0
"3179" 760050129 19 22 0 0
"3181" 761000026 NA 31 0 0
"3182" 761230159 49 52 0 0
"3183" 761640383 NA NA 0 0
"3185" 762280163 NA NA 0 0
"3186" 762500164 72 75 0 0
"3187" 762760537 8 11 0 0
"3188" 762830371 NA NA 0 0
"3189" 763660298 20 23 0 0
"3190" 764310050 18 21 0 0
"3191" 764750734 NA NA 0 0
"3192" 765680260 5 8 0 0
"3193" 765760294 20 23 0 0
"3194" 765880266 NA NA 0 0
"3195" 766320130 18 21 0 0
"3197" 766560172 NA NA 0 0
"3198" 766660162 NA NA 0 0
"3199" 766780275 NA NA 0 0
"3200" 766950274 18 21 0 0
"3203" 767170278 NA NA 0 0
"3204" 767500532 NA NA 0 0
"3205" 767610166 NA NA 0 0
"3206" 767789061 NA NA 0 0
"3207" 767800369 NA NA 0 0
"3210" 768010143 19 22 0 0
"3212" 768800683 NA NA 0 0
"3213" 769140592 NA NA 0 0
"3214" 769400160 NA NA 0 0
"3216" 769690174 NA NA 0 0
"3217" 770010172 NA NA 0 0
"3218" 770070168 NA NA 0 0
"3219" 770440130 NA NA 0 0
"3221" 770630251 NA NA 0 0
"3222" 770720168 NA NA 0 0
"3223" 770850171 NA NA 0 0
"3224" 770880160 NA NA 0 0
"3225" 770950169 20 23 0 0
"3226" 771160166 NA NA 0 0
"3227" 771600161 51 54 0 0
"3229" 771990166 44 47 0 0
"3230" 772310166 68 71 0 0
"3231" 772410256 NA NA 0 0
"3232" 772460159 NA NA 0 0
"3233" 772520351 17 20 0 0
"3234" 772610251 NA NA 0 0
"3235" 772830163 NA NA 0 0
"3236" 772860160 47 50 0 0
"3237" 772930161 NA NA 0 0
"3238" 773000162 64 67 0 0
"3239" 773010161 NA NA 0 0
"3240" 773780292 20 23 0 0
"3241" 774880166 NA NA 0 0
"3243" 775800718 8 11 0 0
"3244" 775890139 NA NA 0 0
"3248" 777160541 NA NA 0 0
"3249" 777390163 NA NA 0 0
"3250" 777700148 19 22 0 0
"3251" 777910168 NA NA 0 0
"3252" 778030370 NA NA 0 0
"3253" 778450164 NA NA 0 0
"3254" 778740919 NA NA 0 0
"3255" 778910167 NA NA 0 0
"3256" 779180166 NA NA 0 0
"3257" 779280172 20 23 0 0
"3258" 779340026 NA NA 0 0
"3259" 779900530 6 9 0 0
"3260" 779930735 22 25 0 0
"3261" 780360161 NA NA 0 0
"3263" 782880174 16 19 0 0
"3264" 784220247 NA NA 0 0
"3265" 784710387 NA NA 0 0
"3266" 786310178 NA NA 0 0
"3268" 786710146 19 22 0 0
"3270" 788000330 NA NA 0 0
"3272" 789280493 NA NA 0 0
"3273" 789980142 NA NA 0 0
"3274" 790720164 NA NA 0 0
"3275" 791710131 NA NA 0 0
"3276" 792000159 40 43 0 0
"3277" 793140147 NA NA 0 0
"3278" 793580159 NA NA 0 0
"3280" 794070351 NA NA 0 0
"3281" 794820374 NA NA 0 0
"3282" 795150159 NA NA 0 0
"3283" 795350165 NA NA 0 0
"3284" 795460254 16 19 0 0
"3285" 796410166 63 66 0 0
"3287" 798810165 NA NA 0 0
"3288" 798890167 NA NA 0 0
"3289" 798930062 NA NA 0 0
"3290" 799150165 NA NA 0 0
"3291" 799370771 NA NA 0 0
"3292" 799460168 NA NA 0 0
"3293" 799480166 NA NA 0 0
"3294" 799660354 NA NA 0 0
"3295" 799810248 NA NA 0 0
"3296" 799810537 NA NA 0 0
"3297" 800130256 NA NA 0 0
"3298" 800333168 NA NA 0 0
"3299" 800600141 19 22 0 0
"3300" 800610165 50 53 0 0
"3301" 800690199 13 16 0 0
"3303" 800990278 16 19 0 0
"3304" 801750291 NA NA 0 0
"3305" 801910838 19 22 0 0
"3306" 801930166 NA NA 0 0
"3307" 802290495 24 27 0 0
"3308" 802480161 NA NA 0 0
"3309" 802620121 13 16 0 0
"3310" 802780164 NA NA 0 0
"3311" 802820679 6 9 0 0
"3312" 803230159 26 29 0 0
"3313" 803240679 7 10 0 0
"3314" 803410183 NA NA 0 0
"3315" 803640268 4 7 0 0
"3316" 803850164 NA NA 0 0
"3317" 803920496 25 28 0 0
"3318" 804130996 8 11 0 0
"3319" 804321215 7 10 0 0
"3320" 804540160 26 29 0 0
"3321" 804600162 NA NA 0 0
"3322" 804870161 NA NA 0 0
"3323" 804990373 NA NA 0 0
"3324" 805330165 NA NA 0 0
"3325" 805400166 NA NA 0 0
"3327" 805670180 NA NA 0 0
"3328" 805710168 NA NA 0 0
"3329" 805950178 NA NA 0 0
"3332" 806720479 18 21 0 0
"3333" 806940442 15 18 0 0
"3334" 807120168 48 51 0 0
"3335" 807390530 6 9 0 0
"3336" 807560189 18 21 0 0
"3337" 807720504 13 16 0 0
"3338" 807860771 NA NA 0 0
"3339" 808190202 NA NA 0 0
"3340" 808210166 NA NA 0 0
"3342" 808770417 NA NA 0 0
"3343" 809530166 NA NA 0 0
"3344" 809790141 NA NA 0 0
"3345" 809940167 NA NA 0 0
"3346" 810110248 NA NA 0 0
"3347" 810220146 18 21 0 0
"3349" 810700170 NA NA 0 0
"3350" 810940024 NA NA 0 0
"3351" 811300293 NA NA 0 0
"3352" 811510164 33 36 0 0
"3353" 811720573 NA NA 0 0
"3354" 811880161 NA NA 0 0
"3355" 812480159 NA NA 0 0
"3356" 813750164 NA NA 0 0
"3357" 813890291 19 22 0 0
"3358" 814320397 16 19 0 0
"3359" 814501210 5 8 0 0
"3360" 814750734 22 25 0 0
"3361" 815310165 NA NA 0 0
"3363" 815640926 10 13 0 0
"3365" 816130166 NA NA 0 0
"3366" 816170162 NA NA 0 0
"3367" 816410162 NA NA 0 0
"3368" 816560164 NA NA 0 0
"3369" 816820410 NA NA 0 0
"3370" 816850680 NA NA 0 0
"3371" 817250138 NA NA 0 0
"3372" 817560163 NA NA 0 0
"3373" 817910293 19 22 0 0
"3374" 818012993 NA NA 0 0
"3375" 818130370 NA NA 0 0
"3376" 818230428 15 18 0 0
"3377" 818360167 NA NA 0 0
"3379" 820480391 NA NA 0 0
"3380" 820550185 NA NA 0 0
"3381" 821200483 18 21 0 0
"3382" 821720423 15 18 0 0
"3383" 821950533 5 8 0 0
"3384" 822200891 NA NA 0 0
"3385" 822320165 NA NA 0 0
"3386" 822660256 NA NA 0 0
"3387" 822760162 NA NA 0 0
"3388" 823890258 NA NA 0 0
"3389" 824620513 NA NA 0 0
"3390" 824660394 15 18 0 0
"3391" 825270342 15 18 0 0
"3392" 825710164 NA NA 0 0
"3393" 825790166 NA NA 0 0
"3394" 826450166 NA NA 0 0
"3396" 826850167 NA NA 0 0
"3397" 826890411 NA NA 0 0
"3398" 827120164 NA NA 0 0
"3399" 827300162 25 28 0 0
"3400" 828040163 NA NA 0 0
"3401" 828200247 NA NA 0 0
"3402" 828540162 24 27 0 0
"3403" 828720384 NA NA 0 0
"3404" 828880204 NA NA 0 0
"3405" 828970161 30 33 0 0
"3406" 829880169 NA NA 0 0
"3407" 830560497 NA NA 0 0
"3408" 830890167 NA NA 0 1
"3409" 831080297 19 22 0 0
"3410" 831100533 5 8 0 0
"3411" 831300174 18 21 0 0
"3412" 831810685 6 9 0 0
"3413" 832190731 NA NA 0 0
"3414" 832330683 5 8 0 0
"3415" 832950199 NA NA 0 0
"3416" 833010300 NA NA 0 0
"3417" 833090203 13 16 0 0
"3418" 833170169 NA NA 0 0
"3419" 833300206 13 16 0 0
"3420" 835580159 NA NA 0 0
"3421" 835980393 15 18 0 0
"3422" 836020280 19 22 0 0
"3423" 836340167 26 29 0 0
"3424" 836380179 NA NA 0 0
"3425" 836850165 NA NA 0 0
"3426" 836970161 27 30 0 0
"3427" 837090118 NA NA 0 0
"3428" 837610394 15 18 0 0
"3429" 838100445 NA NA 0 0
"3430" 838650358 NA NA 0 0
"3431" 838690179 21 24 0 0
"3432" 838770296 19 22 0 0
"3433" 839970184 NA NA 0 0
"3434" 840160171 19 22 0 0
"3435" 840640685 NA NA 0 0
"3436" 840820162 NA NA 0 0
"3437" 841930200 NA NA 0 0
"3438" 842070543 14 17 0 0
"3439" 842490188 NA NA 0 0
"3440" 842690167 NA NA 0 0
"3441" 842780281 18 21 0 0
"3442" 842990161 NA NA 0 0
"3443" 843310161 71 74 0 0
"3444" 843350274 NA NA 0 0
"3445" 843550162 NA NA 0 0
"3446" 843960255 NA NA 0 0
"3448" 844760166 NA NA 0 0
"3449" 844960295 NA NA 0 0
"3450" 845350496 24 27 0 0
"3451" 845680165 31 34 0 0
"3452" 845910166 NA NA 0 1
"3453" 846110907 NA NA 0 0
"3454" 846630425 15 18 0 0
"3455" 846800919 NA NA 0 0
"3456" 846990389 15 18 0 0
"3457" 847030237 NA NA 0 0
"3458" 847040160 35 38 0 0
"3459" 848700168 NA NA 0 0
"3460" 848790276 13 16 0 0
"3461" 849200804 NA NA 0 0
"3463" 851110164 NA NA 0 0
"3464" 851340514 15 18 0 0
"3465" 851440660 17 20 0 0
"3466" 851700220 NA NA 0 0
"3467" 851750167 NA NA 0 0
"3468" 851820895 NA NA 0 0
"3469" 852310300 9 12 0 0
"3470" 852330167 33 36 0 0
"3472" 852670166 35 38 0 0
"3474" 853070168 NA NA 0 1
"3476" 854120160 45 48 0 0
"3477" 854290534 4 7 0 0
"3478" 854960159 NA NA 0 0
"3481" 856820163 NA NA 0 0
"3482" 857140298 19 22 0 0
"3484" 857361009 NA NA 0 0
"3485" 857440276 NA NA 0 0
"3486" 858330047 NA NA 0 0
"3487" 858650667 17 20 0 0
"3488" 859140354 NA NA 0 0
"3489" 859170434 15 18 0 0
"3490" 859240187 21 24 0 0
"3491" 860580167 NA NA 0 0
"3493" 860770164 NA NA 0 0
"3494" 860920165 NA NA 0 0
"3495" 861120393 NA NA 0 0
"3496" 861320027 NA NA 0 0
"3497" 861370162 NA NA 0 0
"3499" 862170173 19 22 0 0
"3500" 862460293 NA NA 0 0
"3501" 862680163 NA NA 0 0
"3503" 863220290 19 22 0 0
"3504" 863240257 NA NA 0 0
"3505" 863390184 21 24 0 0
"3507" 863980224 17 20 0 0
"3508" 864080230 NA NA 0 0
"3509" 864100434 14 17 0 0
"3510" 864240164 NA NA 0 0
"3511" 864470175 NA NA 0 0
"3512" 864500476 NA NA 0 0
"3513" 864780159 NA NA 0 0
"3514" 865050258 14 17 0 0
"3516" 865260385 NA NA 0 0
"3517" 865340161 NA NA 0 0
"3518" 865530514 14 17 0 0
"3519" 865600168 NA NA 0 0
"3520" 865640065 NA NA 0 0
"3521" 865930019 18 21 0 0
"3522" 866460163 NA NA 0 0
"3523" 866540736 NA NA 0 0
"3524" 867850514 NA NA 0 0
"3525" 867900160 60 63 0 0
"3526" 868200164 NA NA 0 0
"3527" 868650376 NA NA 0 0
"3528" 869220253 NA NA 0 0
"3529" 869550161 32 35 0 0
"3530" 869600271 NA NA 0 0
"3531" 869650251 NA NA 0 0
"3532" 870080521 18 21 0 0
"3533" 870090520 NA NA 0 0
"3534" 870210159 NA NA 0 0
"3535" 870400042 NA NA 0 0
"3536" 870430163 NA NA 0 0
"3537" 870480515 14 17 0 0
"3538" 870520169 18 21 0 0
"3539" 871170040 18 21 0 0
"3540" 871330256 NA NA 0 0
"3541" 871480167 NA NA 0 0
"3542" 871530441 NA NA 0 0
"3543" 871720529 3 6 0 0
"3544" 871760337 3 6 0 0
"3545" 872030159 NA NA 0 0
"3546" 872420204 11 14 0 0
"3547" 872770178 NA NA 0 0
"3548" 872910493 NA NA 0 0
"3549" 873370176 NA NA 0 0
"3550" 873560487 NA NA 0 0
"3551" 873670278 NA NA 0 0
"3552" 873690433 NA NA 0 0
"3553" 873980537 3 6 0 0
"3554" 874000160 NA NA 0 0
"3555" 874370043 NA NA 0 0
"3556" 874500342 13 16 0 0
"3557" 874600431 NA NA 0 0
"3558" 875630247 NA NA 0 0
"3559" 876220667 NA NA 0 0
"3560" 876360497 NA NA 0 0
"3561" 877430166 NA NA 0 0
"3563" 878560045 NA NA 0 0
"3564" 878670258 NA NA 0 0
"3565" 878750513 NA NA 0 0
"3566" 879490919 NA NA 0 0
"3567" 879580422 15 18 0 0
"3568" 880220414 19 22 0 0
"3570" 880300430 NA NA 0 0
"3571" 880520524 NA NA 0 0
"3572" 880540191 NA NA 0 0
"3574" 880830204 NA NA 0 0
"3575" 882030043 NA NA 0 0
"3576" 882030167 36 39 0 0
"3578" 882110241 NA NA 0 0
"3579" 882140172 NA NA 0 0
"3580" 882580070 NA NA 0 0
"3581" 882690028 25 28 0 0
"3582" 882820161 NA NA 0 0
"3583" 882980478 NA NA 0 0
"3584" 883010250 NA NA 0 0
"3585" 883130206 10 13 0 0
"3586" 883230162 NA NA 0 0
"3588" 884400160 NA NA 0 0
"3589" 885020257 NA NA 0 0
"3590" 885380890 6 9 0 0
"3591" 885540162 NA NA 0 0
"3592" 885620915 18 21 0 0
"3593" 885820168 31 34 0 0
"3594" 885890245 NA NA 0 1
"3595" 885970161 26 29 0 0
"3596" 886330522 17 20 0 0
"3597" 886430257 11 14 0 0
"3598" 886480046 NA NA 0 0
"3599" 886610246 NA NA 0 0
"3600" 886710046 NA NA 0 0
"3601" 887490291 NA NA 0 0
"3603" 887610161 NA NA 0 0
"3605" 888280378 NA NA 0 0
"3606" 888340735 NA NA 0 0
"3607" 888420073 18 21 0 0
"3610" 888690162 65 68 0 0
"3612" 889260039 17 20 0 0
"3613" 889310166 NA NA 0 0
"3615" 889710928 NA NA 0 0
"3616" 889890415 NA NA 0 0
"3617" 890310163 NA NA 0 0
"3618" 890320254 NA NA 0 0
"3619" 890430334 NA NA 0 0
"3620" 890570254 NA NA 0 0
"3621" 890970164 NA NA 0 0
"3622" 891000159 NA NA 0 0
"3623" 891950165 NA NA 0 0
"3624" 892090251 NA NA 0 0
"3625" 892420168 NA NA 0 0
"3626" 892730301 NA NA 0 0
"3627" 892950164 NA NA 0 0
"3628" 893010380 NA NA 0 0
"3631" 893190414 NA NA 0 0
"3634" 893720160 NA NA 0 0
"3635" 893820374 NA NA 0 0
"3636" 894090167 NA NA 0 0
"3637" 894170381 NA NA 0 0
"3639" 895230349 15 18 0 0
"3640" 896210185 NA NA 0 0
"3641" 896340180 21 24 0 0
"3642" 896400258 8 11 0 0
"3643" 896980167 NA NA 0 0
"3644" 897360161 41 44 0 0
"3645" 897710167 NA NA 0 0
"3646" 898030383 22 25 0 0
"3647" 898340436 13 16 0 0
"3648" 898650271 NA 27 0 0
"3649" 899630777 NA NA 0 0
"3651" 900390916 17 20 0 0
"3652" 900670291 18 21 0 0
"3653" 900940892 NA NA 0 0
"3654" 901110776 11 14 0 0
"3655" 902400489 NA NA 0 0
"3656" 903210442 NA NA 0 0
"3657" 903410042 NA NA 0 0
"3658" 903580166 NA NA 0 0
"3659" 904060250 NA NA 0 0
"3660" 905020146 17 20 0 0
"3661" 907110299 8 11 0 0
"3662" 907250378 NA NA 0 0
"3663" 907340146 17 20 0 0
"3664" 907480520 16 19 0 0
"3665" 907530373 19 22 0 0
"3666" 907680376 18 21 0 0
"3667" 907980180 NA NA 0 0
"3668" 908250492 23 26 0 0
"3669" 908740161 NA NA 0 0
"3671" 909770439 NA NA 0 0
"3673" 910510180 21 24 0 0
"3674" 910880062 NA NA 0 0
"3675" 910890252 NA NA 0 0
"3677" 911940360 18 21 0 0
"3678" 912580306 8 11 0 0
"3679" 913380490 1 4 0 0
"3680" 913650140 16 19 0 0
"3681" 914200044 17 20 0 0
"3682" 914490470 NA NA 0 0
"3683" 915340344 12 15 0 1
"3684" 915470398 13 16 0 0
"3685" 915510251 3 6 0 0
"3686" 915820378 19 22 0 0
"3689" 917130172 NA NA 0 0
"3690" 917500697 18 21 0 0
"3691" 917620329 1 4 0 0
"3692" 917730169 18 21 0 0
"3693" 918390023 26 29 0 0
"3694" 919260696 NA NA 0 0
"3696" 920020113 NA NA 0 0
"3697" 920180454 17 20 0 0
"3698" 920490415 NA NA 0 0
"3699" 920720605 NA NA 0 0
"3700" 921360021 NA NA 0 0
"3701" 922170411 18 21 0 0
"3703" 922570172 NA NA 0 0
"3704" 924170146 14 17 0 0
"3705" 924280374 NA NA 0 0
"3706" 924600373 19 22 0 0
"3707" 924760159 26 29 0 0
"3708" 924780167 27 30 0 0
"3709" 924990162 NA NA 0 0
"3710" 925090202 NA NA 0 0
"3711" 925260159 32 35 0 0
"3712" 925380165 29 32 0 0
"3713" 926020372 NA NA 0 0
"3714" 926080517 13 16 0 0
"3715" 926090185 21 24 0 0
"3716" 926130148 NA NA 0 0
"3718" 927860139 13 16 0 0
"3719" 927960204 NA NA 0 0
"3720" 928180513 13 16 0 0
"3721" 928670166 NA NA 0 0
"3722" 928730052 17 20 0 0
"3723" 928880484 NA NA 0 0
"3724" 929750405 13 16 0 0
"3725" 929770445 NA NA 0 0
"3726" 930290053 NA NA 0 0
"3727" 930290449 15 18 0 0
"3728" 930360483 14 17 0 0
"3730" 930540076 NA NA 0 0
"3731" 931020268 NA 79 0 0
"3733" 931100375 NA NA 0 0
"3734" 931610340 NA NA 0 0
"3735" 931700430 13 16 0 0
"3736" 931820204 9 12 0 0
"3737" 932250906 NA NA 0 0
"3738" 932740377 19 22 0 0
"3739" 932830368 18 21 0 0
"3742" 933220387 NA NA 0 0
"3743" 933240359 18 21 0 0
"3744" 933800436 NA NA 0 0
"3745" 934130361 NA NA 0 0
"3746" 934320160 NA NA 0 0
"3748" 934740516 NA NA 0 0
"3749" 935050204 9 12 0 0
"3750" 935060443 NA NA 0 0
"3751" 935060599 18 21 0 0
"3752" 935450329 NA NA 0 0
"3753" 935920208 9 12 0 0
"3754" 936300426 13 16 0 0
"3755" 936900902 NA NA 0 0
"3756" 936910166 NA NA 0 0
"3757" 937190537 0 3 0 0
"3758" 937210905 NA NA 0 0
"3759" 937240051 NA NA 0 0
"3760" 937750512 NA NA 0 0
"3761" 937910165 NA NA 0 0
"3763" 940100200 9 12 0 0
"3764" 940740385 NA NA 0 0
"3765" 942210791 16 19 0 0
"3766" 942300188 NA NA 0 0
"3767" 942610164 NA NA 0 0
"3768" 942840027 NA NA 0 0
"3769" 943710344 11 14 0 0
"3770" 943860693 NA NA 0 0
"3771" 944520023 NA NA 0 0
"3772" 945090513 NA NA 0 0
"3773" 945310184 NA NA 0 0
"3774" 945440023 NA NA 0 0
"3775" 945850023 NA NA 0 0
"3776" 946180180 20 23 0 0
"3778" 946630697 9 12 0 0
"3781" 948710430 13 16 0 0
"3782" 949070089 NA NA 0 0
"3783" 949970025 25 28 0 0
"3784" 950370396 13 16 0 0
"3785" 950460419 13 16 0 0
"3786" 950480169 NA NA 0 0
